"BehaviorSpace results (NetLogo 6.1.1)"
"CoVprehension_backtracking_V10VersionSite_180520.nlogo"
"Explo_V10_Scenario2"
"05/19/2020 10:06:53:371 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Nombre-de-cas-au-départ","R0-fixé","probability-asymptomatic-infection","Temps-d'attente-pour-la-réalisation-du-test","Probabilité-que-le-test-soit-efficace","Probabilité-de-respect-du-confinement","SCENARIO","[step]","MaxI%","nb-non-S%","epidemic-duration-final","Max-Conf%","total-population-locked%","population-tested%","total-nb-tests","total-nb-contagious","contagious-detected%","contagious-lockeddown%","proportion-non-contagious-lockeddown%","proportion-total-contagious-lockeddown-tracked","proportion-total-contagious-lockeddown-symptom"
"1488","10","0.5","0.8","0","0.95","1","Confinement simple","108","0.5499999999999999","0.5499999999999999","27","0.1","0.1","0.05","1","11","9.090909090909092","9.090909090909092","50","0","100"
"1491","10","0.5","0.8","0","0.95","1","Confinement simple","72","0.5","0.5","18","0.15","0.15","0.05","1","10","10","10","66.66666666666666","0","100"
"1479","10","0.5","0.8","0","0.95","1","Confinement simple","165","0.5499999999999999","0.7000000000000001","41","0.5499999999999999","0.5499999999999999","0.15","4","14","21.428571428571427","50","53.333333333333336","0","100"
"1495","10","0.5","0.8","0","0.95","1","Confinement simple","72","0.5","0.5","18","0.25","0.25","0.05","1","10","10","10","80","0","100"
"1496","10","0.5","0.8","0","0.95","1","Confinement simple","72","0.5","0.5","18","0.1","0.1","0.05","1","10","10","10","50","0","100"
"1487","10","0.5","0.8","0","0.95","1","Confinement simple","126","0.8","0.8","32","0.8","0.8","0.15","3","16","18.75","43.75","61.111111111111114","40","60"
"1489","10","0.5","0.8","0","0.95","1","Confinement simple","120","0.6","0.6","30","0.25","0.25","0.05","1","12","8.333333333333332","8.333333333333332","80","0","100"
"1482","10","0.5","0.8","0","0.95","1","Confinement simple","182","0.7000000000000001","0.8500000000000001","46","0.35000000000000003","0.35000000000000003","0.05","1","17","5.88235294117647","41.17647058823529","41.66666666666667","50","50"
"1498","10","0.5","0.8","0","0.95","1","Confinement simple","80","0.5499999999999999","0.5499999999999999","20","0.1","0.1","0.05","1","11","9.090909090909092","9.090909090909092","50","0","100"
"1492","10","0.5","0.8","0","0.95","1","Confinement simple","128","0.5499999999999999","0.6","32","0","0","0","0","12","0","0","0","0","0"
"1497","10","0.5","0.8","0","0.95","1","Confinement simple","132","0.5499999999999999","0.6","33","0.5499999999999999","0.5499999999999999","0.15","3","12","25","41.66666666666667","61.53846153846154","0","100"
"1493","10","0.5","0.8","0","0.95","1","Confinement simple","169","0.65","0.8","42","1.2","1.2","0.3","6","16","37.5","75","58.620689655172406","14.285714285714285","85.71428571428571"
"1500","10","0.5","0.8","0","0.95","1","Confinement simple","129","0.6","0.65","32","0.3","0.3","0.1","2","13","15.384615384615385","30.76923076923077","50","0","100"
"1503","10","1","0.1","0","0.95","1","Confinement simple","124","1.3","1.3","31","2.3","2.3","0.5","10","26","38.46153846153847","96.15384615384616","57.6271186440678","16.666666666666664","83.33333333333334"
"1494","10","0.5","0.8","0","0.95","1","Confinement simple","176","0.6","0.8500000000000001","44","1","1","0.15","3","17","17.647058823529413","52.94117647058824","64","25","75"
"1499","10","0.5","0.8","0","0.95","1","Confinement simple","164","0.5","0.7000000000000001","41","1","1","0.25","5","14","35.714285714285715","64.28571428571429","62.5","0","100"
"1504","10","1","0.1","0","0.95","1","Confinement simple","148","0.75","0.95","37","1.5","1.5","0.5","10","19","52.63157894736842","94.73684210526315","52.63157894736842","0","100"
"1510","10","1","0.1","0","0.95","1","Confinement simple","122","0.8500000000000001","0.8500000000000001","31","1.55","1.55","0.5","11","17","58.82352941176471","100","52.77777777777778","16.666666666666664","83.33333333333334"
"1507","10","1","0.1","0","0.95","1","Confinement simple","139","0.8500000000000001","0.8999999999999999","35","2.25","2.25","0.5","11","18","55.55555555555556","94.44444444444444","66.66666666666666","9.090909090909092","90.9090909090909"
"1508","10","1","0.1","0","0.95","1","Confinement simple","140","0.7000000000000001","1","35","1.9","1.9","0.5","11","20","50","100","58.333333333333336","0","100"
"1509","10","1","0.1","0","0.95","1","Confinement simple","142","0.6","0.75","36","1.5","1.5","0.44999999999999996","9","15","60","93.33333333333333","60","0","100"
"1501","10","1","0.1","0","0.95","1","Confinement simple","169","1","1.25","42","1.7999999999999998","1.7999999999999998","0.44999999999999996","9","25","36","96","52.94117647058824","0","100"
"1502","10","1","0.1","0","0.95","1","Confinement simple","181","0.8500000000000001","1.15","45","1.9","1.9","0.44999999999999996","10","23","39.130434782608695","91.30434782608695","57.99999999999999","0","100"
"1506","10","1","0.1","0","0.95","1","Confinement simple","175","0.65","1","44","1.7000000000000002","1.7000000000000002","0.4","9","20","40","90","58.139534883720934","11.11111111111111","88.88888888888889"
"1505","10","1","0.1","0","0.95","1","Confinement simple","187","0.7000000000000001","1.15","47","1.7000000000000002","1.7000000000000002","0.4","9","23","34.78260869565217","91.30434782608695","55.319148936170215","0","100"
"1512","10","1","0.1","0","0.95","1","Confinement simple","140","0.65","0.75","35","1.25","1.25","0.44999999999999996","9","15","60","86.66666666666667","55.172413793103445","0","100"
"1513","10","1","0.1","0","0.95","1","Confinement simple","148","0.6","0.75","37","1.5","1.5","0.44999999999999996","9","15","60","93.33333333333333","60","0","100"
"1516","10","1","0.1","0","0.95","1","Confinement simple","142","0.8999999999999999","1.0999999999999999","36","1.6","1.6","0.44999999999999996","9","22","40.909090909090914","95.45454545454545","51.162790697674424","10","90"
"1515","10","1","0.1","0","0.95","1","Confinement simple","158","0.65","0.75","40","1.2","1.2","0.35000000000000003","8","15","46.666666666666664","80","58.620689655172406","0","100"
"1517","10","1","0.1","0","0.95","1","Confinement simple","134","0.8","0.8500000000000001","34","1.8499999999999999","1.8499999999999999","0.5","11","17","58.82352941176471","94.11764705882352","62.7906976744186","0","100"
"1520","10","1","0.1","0","0.95","1","Confinement simple","164","0.8500000000000001","0.95","41","1.25","1.25","0.4","8","19","42.10526315789473","84.21052631578947","51.515151515151516","0","100"
"1519","10","1","0.1","0","0.95","1","Confinement simple","172","0.8","0.8500000000000001","43","1.7999999999999998","1.7999999999999998","0.5","10","17","58.82352941176471","100","60.46511627906976","0","100"
"1524","10","1","0.1","0","0.95","1","Confinement simple","143","1","1.05","36","2.1","2.1","0.5","10","21","47.61904761904761","95.23809523809523","60","16.666666666666664","83.33333333333334"
"1527","10","1","0.1","0","0.95","1","Confinement simple","116","0.7000000000000001","0.7000000000000001","29","2.0500000000000003","2.0500000000000003","0.44999999999999996","9","14","64.28571428571429","92.85714285714286","70.45454545454545","10","90"
"1511","10","1","0.1","0","0.95","1","Confinement simple","258","0.8500000000000001","1.05","65","1.5","1.5","0.35000000000000003","7","21","33.33333333333333","85.71428571428571","55.00000000000001","12.5","87.5"
"1521","10","1","0.1","0","0.95","1","Confinement simple","174","0.8","1","44","1.4000000000000001","1.4000000000000001","0.44999999999999996","10","20","45","95","50","0","100"
"1518","10","1","0.1","0","0.95","1","Confinement simple","189","0.7000000000000001","0.8999999999999999","47","2","2","0.5","10","18","55.55555555555556","100","62.5","0","100"
"1525","10","1","0.1","0","0.95","1","Confinement simple","158","0.7000000000000001","0.8500000000000001","40","1.7999999999999998","1.7999999999999998","0.44999999999999996","11","17","52.94117647058824","94.11764705882352","61.904761904761905","10","90"
"1523","10","1","0.1","0","0.95","1","Confinement simple","180","0.8","1","45","1.6500000000000001","1.6500000000000001","0.44999999999999996","9","20","45","95","55.81395348837209","0","100"
"1522","10","1","0.1","0","0.95","1","Confinement simple","214","0.95","1.15","54","1.95","1.95","0.4","9","23","34.78260869565217","91.30434782608695","59.61538461538461","0","100"
"1526","10","1","0.1","0","0.95","1","Confinement simple","172","0.65","0.7000000000000001","43","1.6","1.6","0.44999999999999996","9","14","64.28571428571429","92.85714285714286","63.888888888888886","0","100"
"1514","10","1","0.1","0","0.95","1","Confinement simple","262","0.8500000000000001","1.3","66","2.0500000000000003","2.0500000000000003","0.44999999999999996","9","26","34.61538461538461","92.3076923076923","56.36363636363636","10","90"
"1529","10","1","0.1","0","0.95","1","Confinement simple","168","0.7000000000000001","0.95","42","1.4500000000000002","1.4500000000000002","0.35000000000000003","9","19","36.84210526315789","84.21052631578947","55.55555555555556","22.22222222222222","77.77777777777779"
"1530","10","1","0.1","0","0.95","1","Confinement simple","181","1","1.3","45","2.15","2.15","0.5499999999999999","15","26","42.30769230769231","100","55.172413793103445","0","100"
"1528","10","1","0.1","0","0.95","1","Confinement simple","205","0.75","0.95","51","1.6","1.6","0.44999999999999996","11","19","47.368421052631575","89.47368421052632","55.26315789473685","18.181818181818183","81.81818181818183"
"1538","10","1","0.1","0","0.95","1","Confinement simple","152","0.8999999999999999","1","38","1.95","1.95","0.44999999999999996","9","20","45","95","60.416666666666664","10","90"
"1540","10","1","0.1","0","0.95","1","Confinement simple","147","0.75","1.2","37","2.25","2.25","0.44999999999999996","9","24","37.5","95.83333333333334","60.3448275862069","10","90"
"1542","10","1","0.1","0","0.95","1","Confinement simple","113","0.95","0.95","28","1.95","1.95","0.5499999999999999","11","19","57.89473684210527","100","56.81818181818182","21.428571428571427","78.57142857142857"
"1539","10","1","0.1","0","0.95","1","Confinement simple","151","0.8","0.95","38","1.6","1.6","0.44999999999999996","9","19","47.368421052631575","94.73684210526315","56.09756097560976","0","100"
"1533","10","1","0.1","0","0.95","1","Confinement simple","180","0.8999999999999999","1","45","1.6500000000000001","1.6500000000000001","0.44999999999999996","9","20","45","95","55.81395348837209","0","100"
"1535","10","1","0.1","0","0.95","1","Confinement simple","185","0.8","1.05","46","1.6","1.6","0.44999999999999996","9","21","42.857142857142854","95.23809523809523","53.48837209302325","0","100"
"1531","10","1","0.1","0","0.95","1","Confinement simple","222","0.8999999999999999","1.35","56","2.45","2.45","0.5499999999999999","12","27","40.74074074074074","100","57.8125","8.333333333333332","91.66666666666666"
"1532","10","1","0.1","0","0.95","1","Confinement simple","192","1","1.35","48","2.3","2.3","0.5","12","27","37.03703703703704","96.29629629629629","56.666666666666664","16.666666666666664","83.33333333333334"
"1534","10","1","0.1","0","0.95","1","Confinement simple","187","0.8999999999999999","1.0999999999999999","47","1.8499999999999999","1.8499999999999999","0.6","12","22","54.54545454545454","100","53.191489361702125","0","100"
"1537","10","1","0.1","0","0.95","1","Confinement simple","228","0.7000000000000001","1.2","57","1.6500000000000001","1.6500000000000001","0.44999999999999996","9","24","37.5","95.83333333333334","50","10","90"
"1541","10","1","0.1","0","0.95","1","Confinement simple","191","0.65","0.8500000000000001","48","1.2","1.2","0.44999999999999996","11","17","52.94117647058824","94.11764705882352","48.38709677419355","0","100"
"1544","10","1","0.1","0","0.95","1","Confinement simple","145","0.65","0.8","36","1.6500000000000001","1.6500000000000001","0.44999999999999996","9","16","56.25","93.75","61.53846153846154","0","100"
"1536","10","1","0.1","0","0.95","1","Confinement simple","253","0.8999999999999999","1.35","63","2.1","2.1","0.5499999999999999","11","27","40.74074074074074","100","53.44827586206896","0","100"
"1548","10","1","0.1","0","0.95","1","Confinement simple","145","0.6","0.8","36","1.2","1.2","0.3","6","16","37.5","75","60","0","100"
"1550","10","1","0.1","0","0.95","1","Confinement simple","151","0.8500000000000001","1.0999999999999999","38","1.7500000000000002","1.7500000000000002","0.5","11","22","45.45454545454545","95.45454545454545","53.333333333333336","9.090909090909092","90.9090909090909"
"1543","10","1","0.1","0","0.95","1","Confinement simple","253","0.75","1.05","63","1.9","1.9","0.4","10","21","38.095238095238095","90.47619047619048","61.224489795918366","0","100"
"1546","10","1","0.1","0","0.95","1","Confinement simple","188","0.8500000000000001","1","47","1.0999999999999999","1.0999999999999999","0.3","6","20","30","80","50","0","100"
"1555","10","1","0.1","0","0.95","1","Confinement simple","148","0.8999999999999999","1.05","37","1.7000000000000002","1.7000000000000002","0.4","8","21","38.095238095238095","90.47619047619048","56.81818181818182","11.11111111111111","88.88888888888889"
"1554","10","1","0.1","0","0.95","1","Confinement simple","162","0.6","0.8","41","1.4500000000000002","1.4500000000000002","0.5","10","16","62.5","93.75","55.88235294117647","0","100"
"1547","10","1","0.1","0","0.95","1","Confinement simple","182","0.75","1.0999999999999999","46","1.6","1.6","0.44999999999999996","9","22","40.909090909090914","90.9090909090909","53.48837209302325","0","100"
"1549","10","1","0.1","0","0.95","1","Confinement simple","181","0.8","1.15","45","1.7500000000000002","1.7500000000000002","0.44999999999999996","10","23","39.130434782608695","95.65217391304348","54.166666666666664","0","100"
"1553","10","1","0.1","0","0.95","1","Confinement simple","164","1","1.35","41","2.1999999999999997","2.1999999999999997","0.44999999999999996","9","27","33.33333333333333","96.29629629629629","57.377049180327866","0","100"
"1551","10","1","0.1","0","0.95","1","Confinement simple","181","0.8999999999999999","1.4000000000000001","45","2.25","2.25","0.5499999999999999","11","28","39.285714285714285","100","54.09836065573771","8.333333333333332","91.66666666666666"
"1556","10","1","0.1","0","0.95","1","Confinement simple","128","0.7000000000000001","0.8","32","1.55","1.55","0.44999999999999996","11","16","56.25","93.75","59.45945945945946","0","100"
"1552","10","1","0.1","0","0.95","1","Confinement simple","182","0.75","0.8999999999999999","46","1.4000000000000001","1.4000000000000001","0.3","7","18","33.33333333333333","77.77777777777779","61.111111111111114","0","100"
"1559","10","1","0.1","0","0.95","1","Confinement simple","167","0.65","0.8","42","1.55","1.55","0.44999999999999996","9","16","56.25","93.75","59.45945945945946","0","100"
"1571","10","1","0.1","0","0.95","1","Confinement simple","72","0.5","0.5","18","1.2","1.2","0.35000000000000003","7","10","70","70","70.83333333333334","0","100"
"1545","10","1","0.1","0","0.95","1","Confinement simple","299","0.75","1.4000000000000001","75","2","2","0.44999999999999996","9","28","32.142857142857146","92.85714285714286","54.385964912280706","0","100"
"1557","10","1","0.1","0","0.95","1","Confinement simple","208","0.6","1.3","52","1.7500000000000002","1.7500000000000002","0.44999999999999996","9","26","34.61538461538461","96.15384615384616","50.98039215686274","0","100"
"1564","10","1","0.1","0","0.95","1","Confinement simple","155","0.8","0.8999999999999999","39","2","2","0.5","10","18","55.55555555555556","100","62.5","0","100"
"1561","10","1","0.1","0","0.95","1","Confinement simple","174","0.8","1.05","44","1.6","1.6","0.5","10","21","47.61904761904761","100","50","9.090909090909092","90.9090909090909"
"1558","10","1","0.1","0","0.95","1","Confinement simple","233","0.5499999999999999","1.0999999999999999","58","1.7999999999999998","1.7999999999999998","0.4","8","22","36.36363636363637","90.9090909090909","57.446808510638306","11.11111111111111","88.88888888888889"
"1562","10","1","0.1","0","0.95","1","Confinement simple","175","0.8500000000000001","1.15","44","1.4500000000000002","1.4500000000000002","0.35000000000000003","8","23","30.434782608695656","86.95652173913044","52.38095238095239","0","100"
