"BehaviorSpace results (NetLogo 6.1.1)"
"CoVprehension_backtracking_V11VersionSite_250520.nlogo"
"Explo_V11_Scenario-1-2"
"05/26/2020 00:09:04:623 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Nombre-de-cas-au-départ","R0-fixé","probability-asymptomatic-infection","Temps-d'attente-pour-la-réalisation-du-test","Probabilité-que-le-test-soit-efficace","Probabilité-de-respect-du-confinement","fixed-seed?","SCENARIO","Repartition-initiale-des-malades","[step]","MaxI%","nb-non-S%","epidemic-duration-final","Max-Conf%","total-population-locked%"
"1475","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","207","1.8499999999999999","2.55","52","2.85","2.85"
"1478","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","182","1.7500000000000002","2.75","46","3.15","3.15"
"1476","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","208","1.7500000000000002","2.35","52","2.0500000000000003","2.0500000000000003"
"1477","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","202","2.3","3.25","51","3.45","3.45"
"1479","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","197","1.5","2.55","49","2.7","2.7"
"1472","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","289","2.35","6.5","72","4.55","6.950000000000001"
"1482","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","196","2.5","3.65","49","3.8","3.8"
"1480","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","226","2.35","3.5999999999999996","57","3.5000000000000004","3.8"
"1483","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","179","2.4","2.6","45","2.9499999999999997","2.9499999999999997"
"1485","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","182","2.25","2.75","46","3.15","3.15"
"1487","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","209","2.45","3.15","52","3.5999999999999996","3.5999999999999996"
"1486","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","230","1.9","3.95","58","3.55","4.3"
"1492","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","199","2.15","3.1","50","3.05","3.2"
"1488","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","233","2.85","3.9","58","4.05","4.05"
"1489","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","227","1.7500000000000002","3.2","57","3.35","3.35"
"1491","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","227","1.95","4.15","57","3.5000000000000004","4.2"
"1490","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","233","2.1999999999999997","4","58","4","4.6"
"1495","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","181","1.7999999999999998","2.1","45","2.15","2.15"
"1493","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","201","2.15","2.9499999999999997","50","3.25","3.25"
"1474","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","440","50.349999999999994","76.25","110","61.550000000000004","77"
"1494","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","205","2.35","4.05","51","3.1","4.15"
"1497","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","195","2.35","4.15","49","4.05","4.25"
"1481","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","463","67.4","84.35000000000001","116","75.55","83.55"
"1498","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","234","1.6","2.7","59","2.7","2.7"
"1501","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","170","1.7000000000000002","1.8499999999999999","43","1.9","1.9"
"1499","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","204","2.15","2.85","51","3.15","3.15"
"1503","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","174","1.9","2.6","44","2.75","2.75"
"1484","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","437","57.05","80.9","109","68.25","82.19999999999999"
"1502","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","185","1.55","1.8499999999999999","46","1.8499999999999999","1.8499999999999999"
"1507","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","177","2.1999999999999997","2.7","44","3.25","3.25"
"1506","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","187","1.6","2.3","47","2.4","2.4"
"1504","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","202","1.6500000000000001","2.3","51","2.45","2.45"
"1505","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","197","1.6","2.1999999999999997","49","2.3","2.4"
"1509","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","188","1.95","2.85","47","2.5","2.75"
"1508","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","217","1.6","2.1999999999999997","54","2.55","2.55"
"1510","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","208","2","2.9499999999999997","52","3","3"
"1496","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","416","49.5","78.4","104","62.3","80.15"
"1511","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","185","1.7000000000000002","2.75","46","2.55","2.7"
"1512","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","185","1.9","2.5","46","2.7","2.7"
"1514","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","193","2.0500000000000003","2.4","48","2.55","2.55"
"1521","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","159","1.9","2.3","40","2.4","2.4"
"1513","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","212","1.95","2.45","53","2.55","2.55"
"1517","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","213","1.6500000000000001","2.4","53","2.65","3.1"
"1520","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","193","1.7500000000000002","2.1","48","2","2"
"1515","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","225","2","2.8000000000000003","56","2.75","2.75"
"1518","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","207","2.1","3.8","52","3.45","3.8"
"1519","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","200","1.5","2.1999999999999997","50","2.5","2.5"
"1516","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","238","2.3","3.25","60","3.6999999999999997","3.6999999999999997"
"1522","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","197","1.6500000000000001","1.7500000000000002","49","2.45","2.45"
"1500","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","452","66.85","86.6","113","76.8","86.5"
"1524","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","196","1.6","2.6","49","3.05","3.05"
"1527","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","171","1.35","1.55","43","1.6","1.6"
"1526","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","182","2","2.3","46","2.6","2.6"
"1525","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","204","1.7000000000000002","2.65","51","2.5","2.55"
"1530","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","178","1.7000000000000002","2.35","45","2.5","2.5"
"1532","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","172","1.35","1.6500000000000001","43","1.5","1.5"
"1531","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","181","2","2.25","45","2.85","2.85"
"1534","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","173","1.4500000000000002","1.8499999999999999","43","2","2"
"1535","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","179","2.0500000000000003","2.4","45","2.7","2.7"
"1537","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","170","2","2.75","43","2.9499999999999997","2.9499999999999997"
"1529","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","238","2","3.05","60","2.85","3.1"
"1533","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","212","1.7000000000000002","2.7","53","3.25","3.25"
"1536","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","211","1.6","1.9","53","1.8499999999999999","1.8499999999999999"
"1539","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","192","1.15","1.6","48","1.95","1.95"
"1523","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","431","38.4","78.35","108","50.449999999999996","79.4"
"1538","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","246","2.1","3.3000000000000003","62","3.25","3.25"
"1545","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","161","1.55","1.7999999999999998","40","2.0500000000000003","2.0500000000000003"
"1542","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","230","1.6","2.9499999999999997","58","2.4","3"
"1541","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","250","1.8499999999999999","3.4000000000000004","63","2.8000000000000003","3.65"
"1543","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","218","1.6","2.3","55","2.15","2.5"
"1547","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","191","2.0500000000000003","3.05","48","2.9000000000000004","3.5000000000000004"
"1546","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","197","1.7000000000000002","2","49","2.25","2.25"
"1549","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","164","1.6500000000000001","1.95","41","2.25","2.25"
"1548","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","185","1.95","2.35","46","2.75","2.75"
"1544","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","232","1.6500000000000001","2.15","58","2","2"
"1550","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","195","1.7999999999999998","2.35","49","2.4","2.5"
"1528","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","434","39.900000000000006","74.1","109","51.949999999999996","75.2"
"1551","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","209","1.4500000000000002","2.1","52","2.35","2.35"
"1552","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","184","1.7500000000000002","2.0500000000000003","46","2.35","2.35"
"1558","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","152","1.6500000000000001","1.7000000000000002","38","2","2"
"1555","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","186","1.7500000000000002","2.65","47","3.1","3.1"
"1556","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","180","1.8499999999999999","2.55","45","3.05","3.05"
"1553","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","227","1.55","2.9499999999999997","57","2.9000000000000004","3.2"
"1557","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","185","1.9","2.35","46","2.65","2.65"
"1560","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","185","1.4000000000000001","1.7999999999999998","46","2.1","2.1"
"1540","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","444","64","82.6","111","74.05000000000001","82.65"
"1561","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","193","1.5","1.95","48","2.1","2.1"
"1559","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","210","2.4","3.95","53","4.25","4.25"
"1564","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","176","1.8499999999999999","2.3","44","2.25","2.25"
"1554","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","241","1.6","2.4","60","2.3","2.3"
"1565","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","179","1.6500000000000001","2.4","45","2.9000000000000004","2.9000000000000004"
"1567","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","181","1.95","2.6","45","2.65","2.65"
"1563","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","227","1.7999999999999998","2.35","57","2.35","2.35"
"1566","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","228","1.7999999999999998","2.5","57","2.1999999999999997","2.1999999999999997"
"1568","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","181","1.95","2.25","45","2.85","2.85"
"1569","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","212","1.9","2.9000000000000004","53","3.1","3.1"
"1571","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","200","2.5","3.05","50","3.55","3.55"
"1575","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","176","1.8499999999999999","2.35","44","3","3"
"1570","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","221","1.4000000000000001","2.1","55","2.35","2.35"
"1573","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","202","1.8499999999999999","3.1","51","3.3000000000000003","3.3000000000000003"
"1574","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","196","1.95","2.85","49","2.9000000000000004","3.2"
"1579","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","192","1.9","2.9000000000000004","48","2.6","2.7"
"1577","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","207","2.4","3.5999999999999996","52","3.9","3.9"
"1576","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","217","1.8499999999999999","3.15","54","3.4000000000000004","3.4000000000000004"
"1580","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","180","1.4500000000000002","1.7500000000000002","45","1.8499999999999999","1.8499999999999999"
"1581","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","181","1.6","2.0500000000000003","45","2.0500000000000003","2.0500000000000003"
"1562","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","424","57.15","83.2","106","69.15","82.35"
"1578","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","230","2","2.65","58","3.1","3.1"
"1572","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","293","2.1","4.45","73","3.5999999999999996","4.55"
"1583","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","187","1.6500000000000001","2.1","47","2.55","2.55"
"1582","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","211","1.7000000000000002","2.15","53","2.1","2.1"
"1585","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","174","2.4","2.85","44","2.7","2.7"
"1584","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","198","1.8499999999999999","2.9000000000000004","50","3.55","3.55"
"1586","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","192","1.4000000000000001","2","48","2.1","2.1"
"1589","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","190","2.1999999999999997","2.55","48","2.55","2.55"
"1590","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","174","1.9","2.4","44","2.9000000000000004","2.9000000000000004"
"1588","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","210","1.3","1.6500000000000001","53","1.95","1.95"
"1591","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","208","1.8499999999999999","2.45","52","3","3"
"1593","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","192","1.8499999999999999","2.3","48","2.4","2.4"
"1596","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","178","1.8499999999999999","2.25","45","2.5","2.5"
"1592","18","3","0.3","0","0.95","1","false","Confinement simple","Concentrés","212","1.6","2.1","53","2.4","2.4"
